id,mean_daily_demand,std_daily_demand,safety_stock,reorder_point,order_up_to,newsvendor_q,service_level,lead_time_days
HOBBIES_1_418_CA_1_evaluation,0.5577,0.6765,2.94,6.85,10.75,5.64,0.95,7
HOUSEHOLD_2_388_CA_1_evaluation,0.5572,0.6405,2.79,6.69,10.59,5.54,0.95,7
HOBBIES_1_281_CA_1_evaluation,0.5567,0.665,2.89,6.79,10.69,5.6,0.95,7
FOODS_2_041_CA_1_evaluation,0.5566,0.6654,2.9,6.79,10.69,5.6,0.95,7
FOODS_2_186_CA_1_evaluation,0.5564,0.6605,2.87,6.77,10.66,5.59,0.95,7
FOODS_2_343_CA_1_evaluation,0.5556,0.6388,2.78,6.67,10.56,5.52,0.95,7
FOODS_3_204_CA_1_evaluation,0.5553,0.6429,2.8,6.68,10.57,5.53,0.95,7
HOUSEHOLD_1_419_CA_1_evaluation,0.5552,0.6281,2.73,6.62,10.51,5.49,0.95,7
FOODS_2_038_CA_1_evaluation,0.5546,0.6496,2.83,6.71,10.59,5.55,0.95,7
HOBBIES_1_057_CA_1_evaluation,0.5543,0.6098,2.65,6.53,10.41,5.44,0.95,7
HOUSEHOLD_2_191_CA_1_evaluation,0.5534,0.7024,3.06,6.93,10.8,5.67,0.95,7
FOODS_1_078_CA_1_evaluation,0.5531,0.6854,2.98,6.85,10.73,5.63,0.95,7
HOBBIES_1_044_CA_1_evaluation,0.553,0.6775,2.95,6.82,10.69,5.61,0.95,7
FOODS_3_549_CA_1_evaluation,0.5529,0.7574,3.3,7.17,11.04,5.81,0.95,7
FOODS_3_056_CA_1_evaluation,0.5523,0.6501,2.83,6.69,10.56,5.53,0.95,7
FOODS_2_231_CA_1_evaluation,0.5513,0.733,3.19,7.05,10.91,5.74,0.95,7
HOUSEHOLD_1_162_CA_1_evaluation,0.5513,0.6233,2.71,6.57,10.43,5.45,0.95,7
HOUSEHOLD_2_083_CA_1_evaluation,0.5505,0.5827,2.54,6.39,10.24,5.35,0.95,7
FOODS_3_774_CA_1_evaluation,0.5504,0.6714,2.92,6.77,10.63,5.57,0.95,7
FOODS_3_781_CA_1_evaluation,0.5503,0.5922,2.58,6.43,10.28,5.37,0.95,7
HOUSEHOLD_1_025_CA_1_evaluation,0.5497,0.708,3.08,6.93,10.78,5.66,0.95,7
FOODS_1_205_CA_1_evaluation,0.5492,0.6945,3.02,6.87,10.71,5.62,0.95,7
HOUSEHOLD_1_446_CA_1_evaluation,0.5479,0.705,3.07,6.9,10.74,5.64,0.95,7
HOBBIES_1_220_CA_1_evaluation,0.5475,0.6884,3.0,6.83,10.66,5.59,0.95,7
HOUSEHOLD_1_500_CA_1_evaluation,0.5466,0.6243,2.72,6.54,10.37,5.42,0.95,7
HOBBIES_1_344_CA_1_evaluation,0.5462,0.6333,2.76,6.58,10.4,5.44,0.95,7
HOUSEHOLD_2_155_CA_1_evaluation,0.5442,0.6127,2.67,6.48,10.29,5.38,0.95,7
FOODS_3_001_CA_1_evaluation,0.5439,0.6298,2.74,6.55,10.36,5.42,0.95,7
FOODS_2_308_CA_1_evaluation,0.5436,0.6575,2.86,6.67,10.47,5.49,0.95,7
FOODS_2_372_CA_1_evaluation,0.5434,0.6597,2.87,6.67,10.48,5.49,0.95,7
FOODS_3_815_CA_1_evaluation,0.5432,0.7348,3.2,7.0,10.8,5.68,0.95,7
FOODS_3_100_CA_1_evaluation,0.5429,0.6583,2.86,6.67,10.47,5.49,0.95,7
HOUSEHOLD_2_496_CA_1_evaluation,0.5428,0.6488,2.82,6.62,10.42,5.46,0.95,7
HOBBIES_1_109_CA_1_evaluation,0.5424,0.6029,2.62,6.42,10.22,5.34,0.95,7
FOODS_3_472_CA_1_evaluation,0.5416,0.6255,2.72,6.51,10.3,5.39,0.95,7
HOUSEHOLD_2_152_CA_1_evaluation,0.5408,0.4965,2.16,5.95,9.73,5.06,0.95,7
HOUSEHOLD_2_219_CA_1_evaluation,0.5407,0.5957,2.59,6.38,10.16,5.31,0.95,7
HOBBIES_1_088_CA_1_evaluation,0.5402,0.6496,2.83,6.61,10.39,5.44,0.95,7
HOBBIES_1_106_CA_1_evaluation,0.5396,0.6489,2.82,6.6,10.38,5.44,0.95,7
HOBBIES_1_308_CA_1_evaluation,0.5395,0.6542,2.85,6.62,10.4,5.45,0.95,7
FOODS_1_089_CA_1_evaluation,0.5393,0.6749,2.94,6.71,10.49,5.5,0.95,7
FOODS_3_343_CA_1_evaluation,0.5385,0.5882,2.56,6.33,10.1,5.28,0.95,7
FOODS_1_096_CA_1_evaluation,0.5382,0.636,2.77,6.53,10.3,5.4,0.95,7
HOBBIES_2_075_CA_1_evaluation,0.5379,0.6323,2.75,6.52,10.28,5.38,0.95,7
HOBBIES_1_386_CA_1_evaluation,0.5373,0.6397,2.78,6.55,10.31,5.4,0.95,7
FOODS_2_049_CA_1_evaluation,0.536,0.7103,3.09,6.84,10.59,5.57,0.95,7
HOBBIES_1_355_CA_1_evaluation,0.5359,0.6058,2.64,6.39,10.14,5.3,0.95,7
FOODS_2_095_CA_1_evaluation,0.5354,0.7213,3.14,6.89,10.63,5.59,0.95,7
HOBBIES_1_318_CA_1_evaluation,0.5354,0.5853,2.55,6.3,10.04,5.25,0.95,7
HOBBIES_1_280_CA_1_evaluation,0.5351,0.6566,2.86,6.6,10.35,5.43,0.95,7
HOBBIES_1_146_CA_1_evaluation,0.534,0.6613,2.88,6.62,10.35,5.43,0.95,7
FOODS_2_331_CA_1_evaluation,0.5338,0.6589,2.87,6.6,10.34,5.42,0.95,7
FOODS_2_003_CA_1_evaluation,0.5336,0.6766,2.94,6.68,10.41,5.47,0.95,7
HOBBIES_1_255_CA_1_evaluation,0.5335,0.6809,2.96,6.7,10.43,5.48,0.95,7
FOODS_3_199_CA_1_evaluation,0.5329,0.6637,2.89,6.62,10.35,5.43,0.95,7
HOUSEHOLD_2_037_CA_1_evaluation,0.5326,0.6763,2.94,6.67,10.4,5.46,0.95,7
FOODS_2_323_CA_1_evaluation,0.5322,0.6013,2.62,6.34,10.07,5.26,0.95,7
FOODS_3_706_CA_1_evaluation,0.532,1.0417,4.53,8.26,11.98,6.39,0.95,7
HOBBIES_1_121_CA_1_evaluation,0.5319,0.7239,3.15,6.87,10.6,5.58,0.95,7
HOBBIES_1_038_CA_1_evaluation,0.5318,0.5757,2.51,6.23,9.95,5.2,0.95,7
HOUSEHOLD_1_394_CA_1_evaluation,0.5316,0.6937,3.02,6.74,10.46,5.5,0.95,7
HOBBIES_1_351_CA_1_evaluation,0.5314,0.676,2.94,6.66,10.38,5.45,0.95,7
HOBBIES_1_335_CA_1_evaluation,0.5306,0.6954,3.03,6.74,10.45,5.49,0.95,7
HOBBIES_1_079_CA_1_evaluation,0.5302,0.6255,2.72,6.43,10.14,5.31,0.95,7
HOUSEHOLD_2_221_CA_1_evaluation,0.5282,0.7424,3.23,6.93,10.63,5.6,0.95,7
HOBBIES_2_058_CA_1_evaluation,0.528,0.5677,2.47,6.17,9.86,5.15,0.95,7
HOUSEHOLD_1_333_CA_1_evaluation,0.5277,0.618,2.69,6.38,10.08,5.28,0.95,7
FOODS_2_104_CA_1_evaluation,0.5255,0.672,2.92,6.6,10.28,5.4,0.95,7
HOUSEHOLD_1_289_CA_1_evaluation,0.5251,0.6002,2.61,6.29,9.96,5.21,0.95,7
HOBBIES_1_198_CA_1_evaluation,0.5247,0.6649,2.89,6.57,10.24,5.37,0.95,7
HOUSEHOLD_1_219_CA_1_evaluation,0.5245,0.6434,2.8,6.47,10.14,5.32,0.95,7
HOUSEHOLD_2_345_CA_1_evaluation,0.5243,0.5883,2.56,6.23,9.9,5.18,0.95,7
FOODS_3_268_CA_1_evaluation,0.5242,0.65,2.83,6.5,10.17,5.33,0.95,7
FOODS_3_693_CA_1_evaluation,0.5235,0.6236,2.71,6.38,10.04,5.26,0.95,7
FOODS_2_188_CA_1_evaluation,0.5235,0.6644,2.89,6.56,10.22,5.36,0.95,7
HOUSEHOLD_1_367_CA_1_evaluation,0.5232,0.6008,2.61,6.28,9.94,5.2,0.95,7
HOUSEHOLD_1_278_CA_1_evaluation,0.5231,0.5944,2.59,6.25,9.91,5.18,0.95,7
FOODS_3_141_CA_1_evaluation,0.5227,0.644,2.8,6.46,10.12,5.31,0.95,7
HOUSEHOLD_2_025_CA_1_evaluation,0.5213,0.6114,2.66,6.31,9.96,5.21,0.95,7
FOODS_2_006_CA_1_evaluation,0.5209,0.5594,2.43,6.08,9.73,5.08,0.95,7
FOODS_3_284_CA_1_evaluation,0.5205,0.5225,2.27,5.92,9.56,4.98,0.95,7
HOBBIES_1_042_CA_1_evaluation,0.5202,0.607,2.64,6.28,9.92,5.2,0.95,7
HOUSEHOLD_2_369_CA_1_evaluation,0.5199,0.6805,2.96,6.6,10.24,5.38,0.95,7
HOBBIES_1_098_CA_1_evaluation,0.5196,0.5748,2.5,6.14,9.78,5.11,0.95,7
FOODS_3_078_CA_1_evaluation,0.5186,0.6424,2.8,6.43,10.06,5.27,0.95,7
FOODS_2_314_CA_1_evaluation,0.5177,0.6633,2.89,6.51,10.13,5.32,0.95,7
HOBBIES_2_133_CA_1_evaluation,0.5163,0.4976,2.17,5.78,9.39,4.89,0.95,7
HOUSEHOLD_1_433_CA_1_evaluation,0.5161,0.5979,2.6,6.21,9.83,5.14,0.95,7
HOUSEHOLD_1_242_CA_1_evaluation,0.5154,0.5743,2.5,6.11,9.72,5.08,0.95,7
HOBBIES_1_262_CA_1_evaluation,0.5153,0.5779,2.52,6.12,9.73,5.09,0.95,7
FOODS_3_154_CA_1_evaluation,0.5152,0.5267,2.29,5.9,9.51,4.95,0.95,7
HOBBIES_1_010_CA_1_evaluation,0.5152,0.655,2.85,6.46,10.06,5.28,0.95,7
FOODS_3_244_CA_1_evaluation,0.515,0.5654,2.46,6.07,9.67,5.05,0.95,7
HOUSEHOLD_1_089_CA_1_evaluation,0.515,0.6362,2.77,6.37,9.98,5.23,0.95,7
HOUSEHOLD_2_354_CA_1_evaluation,0.5143,0.5496,2.39,5.99,9.59,5.01,0.95,7
HOUSEHOLD_1_296_CA_1_evaluation,0.5137,0.5744,2.5,6.1,9.69,5.07,0.95,7
HOBBIES_1_342_CA_1_evaluation,0.5135,0.5495,2.39,5.99,9.58,5.0,0.95,7
FOODS_2_269_CA_1_evaluation,0.5123,0.669,2.91,6.5,10.08,5.3,0.95,7
FOODS_3_402_CA_1_evaluation,0.512,0.6699,2.92,6.5,10.08,5.3,0.95,7
HOUSEHOLD_2_352_CA_1_evaluation,0.5119,0.553,2.41,5.99,9.57,5.0,0.95,7
FOODS_2_169_CA_1_evaluation,0.5104,0.5906,2.57,6.14,9.72,5.08,0.95,7
HOUSEHOLD_1_308_CA_1_evaluation,0.5097,0.6358,2.77,6.33,9.9,5.2,0.95,7
HOUSEHOLD_1_064_CA_1_evaluation,0.5095,0.5547,2.41,5.98,9.55,4.99,0.95,7
FOODS_2_073_CA_1_evaluation,0.5094,0.6939,3.02,6.59,10.15,5.34,0.95,7
FOODS_3_662_CA_1_evaluation,0.509,0.5487,2.39,5.95,9.51,4.97,0.95,7
FOODS_2_227_CA_1_evaluation,0.509,0.6519,2.84,6.4,9.96,5.23,0.95,7
HOUSEHOLD_2_475_CA_1_evaluation,0.5071,0.5991,2.61,6.16,9.71,5.08,0.95,7
HOUSEHOLD_2_240_CA_1_evaluation,0.5053,0.7678,3.34,6.88,10.42,5.5,0.95,7
HOUSEHOLD_2_275_CA_1_evaluation,0.5045,0.5195,2.26,5.79,9.32,4.86,0.95,7
HOUSEHOLD_2_159_CA_1_evaluation,0.5043,0.5813,2.53,6.06,9.59,5.02,0.95,7
HOUSEHOLD_2_468_CA_1_evaluation,0.5043,0.5394,2.35,5.88,9.41,4.91,0.95,7
FOODS_2_124_CA_1_evaluation,0.5043,0.5813,2.53,6.06,9.59,5.02,0.95,7
HOUSEHOLD_1_255_CA_1_evaluation,0.5039,0.6039,2.63,6.16,9.68,5.07,0.95,7
HOUSEHOLD_2_180_CA_1_evaluation,0.5031,0.5806,2.53,6.05,9.57,5.01,0.95,7
HOUSEHOLD_1_305_CA_1_evaluation,0.5022,0.6875,2.99,6.51,10.02,5.28,0.95,7
FOODS_2_071_CA_1_evaluation,0.4999,0.7177,3.12,6.62,10.12,5.34,0.95,7
FOODS_3_396_CA_1_evaluation,0.4993,0.5309,2.31,5.81,9.3,4.85,0.95,7
FOODS_3_006_CA_1_evaluation,0.4991,0.5966,2.6,6.09,9.58,5.02,0.95,7
FOODS_3_616_CA_1_evaluation,0.4991,0.6934,3.02,6.51,10.01,5.27,0.95,7
FOODS_3_758_CA_1_evaluation,0.4979,0.5271,2.29,5.78,9.27,4.83,0.95,7
HOBBIES_2_076_CA_1_evaluation,0.4979,0.545,2.37,5.86,9.34,4.88,0.95,7
HOUSEHOLD_2_410_CA_1_evaluation,0.4978,0.6127,2.67,6.15,9.64,5.05,0.95,7
HOUSEHOLD_1_362_CA_1_evaluation,0.4975,0.6007,2.61,6.1,9.58,5.02,0.95,7
HOUSEHOLD_1_480_CA_1_evaluation,0.4971,0.5908,2.57,6.05,9.53,4.99,0.95,7
FOODS_2_265_CA_1_evaluation,0.4966,0.5928,2.58,6.06,9.53,4.99,0.95,7
HOBBIES_1_382_CA_1_evaluation,0.4957,0.5746,2.5,5.97,9.44,4.94,0.95,7
HOBBIES_1_265_CA_1_evaluation,0.4955,0.6299,2.74,6.21,9.68,5.08,0.95,7
HOUSEHOLD_1_229_CA_1_evaluation,0.4955,0.5165,2.25,5.72,9.19,4.79,0.95,7
HOUSEHOLD_2_282_CA_1_evaluation,0.4952,0.6067,2.64,6.11,9.57,5.02,0.95,7
HOBBIES_1_414_CA_1_evaluation,0.495,0.5238,2.28,5.74,9.21,4.81,0.95,7
FOODS_3_005_CA_1_evaluation,0.495,0.6403,2.79,6.25,9.72,5.1,0.95,7
HOBBIES_2_022_CA_1_evaluation,0.4948,0.5849,2.55,6.01,9.47,4.96,0.95,7
HOBBIES_1_028_CA_1_evaluation,0.4944,0.5557,2.42,5.88,9.34,4.88,0.95,7
HOUSEHOLD_2_319_CA_1_evaluation,0.4929,0.5725,2.49,5.94,9.39,4.92,0.95,7
HOBBIES_1_125_CA_1_evaluation,0.4926,0.5772,2.51,5.96,9.41,4.93,0.95,7
FOODS_3_649_CA_1_evaluation,0.4923,0.5465,2.38,5.82,9.27,4.84,0.95,7
HOUSEHOLD_2_062_CA_1_evaluation,0.4921,0.563,2.45,5.89,9.34,4.89,0.95,7
FOODS_2_143_CA_1_evaluation,0.4911,0.5917,2.58,6.01,9.45,4.95,0.95,7
FOODS_2_387_CA_1_evaluation,0.491,0.507,2.21,5.64,9.08,4.73,0.95,7
HOUSEHOLD_2_349_CA_1_evaluation,0.4893,0.58,2.52,5.95,9.37,4.91,0.95,7
HOUSEHOLD_1_136_CA_1_evaluation,0.489,0.578,2.52,5.94,9.36,4.9,0.95,7
FOODS_3_806_CA_1_evaluation,0.4887,0.5144,2.24,5.66,9.08,4.74,0.95,7
FOODS_3_670_CA_1_evaluation,0.4881,0.5436,2.37,5.78,9.2,4.81,0.95,7
FOODS_3_442_CA_1_evaluation,0.4879,0.5694,2.48,5.89,9.31,4.87,0.95,7
HOUSEHOLD_1_375_CA_1_evaluation,0.4879,0.5316,2.31,5.73,9.14,4.78,0.95,7
FOODS_3_691_CA_1_evaluation,0.4872,0.5958,2.59,6.0,9.41,4.94,0.95,7
FOODS_1_002_CA_1_evaluation,0.4866,0.5335,2.32,5.73,9.13,4.77,0.95,7
FOODS_3_027_CA_1_evaluation,0.4862,0.7447,3.24,6.64,10.05,5.31,0.95,7
HOUSEHOLD_2_153_CA_1_evaluation,0.4861,0.6049,2.63,6.04,9.44,4.95,0.95,7
FOODS_2_193_CA_1_evaluation,0.4858,0.5789,2.52,5.92,9.32,4.88,0.95,7
FOODS_2_012_CA_1_evaluation,0.4858,0.7075,3.08,6.48,9.88,5.21,0.95,7
FOODS_3_420_CA_1_evaluation,0.4854,0.5538,2.41,5.81,9.21,4.82,0.95,7
HOBBIES_2_137_CA_1_evaluation,0.4849,0.5259,2.29,5.68,9.08,4.74,0.95,7
HOUSEHOLD_1_432_CA_1_evaluation,0.4847,0.493,2.15,5.54,8.93,4.65,0.95,7
HOUSEHOLD_1_286_CA_1_evaluation,0.4842,0.5025,2.19,5.58,8.97,4.68,0.95,7
HOUSEHOLD_2_081_CA_1_evaluation,0.4838,0.5625,2.45,5.83,9.22,4.83,0.95,7
HOUSEHOLD_1_221_CA_1_evaluation,0.4837,0.5389,2.35,5.73,9.12,4.77,0.95,7
FOODS_3_622_CA_1_evaluation,0.4831,0.5968,2.6,5.98,9.36,4.91,0.95,7
FOODS_1_135_CA_1_evaluation,0.483,0.5529,2.41,5.79,9.17,4.8,0.95,7
HOBBIES_1_235_CA_1_evaluation,0.4827,0.5368,2.34,5.72,9.09,4.75,0.95,7
FOODS_3_358_CA_1_evaluation,0.4824,0.6026,2.62,6.0,9.38,4.92,0.95,7
FOODS_2_028_CA_1_evaluation,0.4823,0.5388,2.34,5.72,9.1,4.76,0.95,7
HOUSEHOLD_1_490_CA_1_evaluation,0.482,0.5053,2.2,5.57,8.95,4.67,0.95,7
FOODS_3_003_CA_1_evaluation,0.4815,0.5923,2.58,5.95,9.32,4.89,0.95,7
HOUSEHOLD_1_267_CA_1_evaluation,0.4814,0.6063,2.64,6.01,9.38,4.92,0.95,7
FOODS_3_159_CA_1_evaluation,0.4812,0.5719,2.49,5.86,9.23,4.83,0.95,7
FOODS_2_137_CA_1_evaluation,0.4812,0.6444,2.8,6.17,9.54,5.02,0.95,7
FOODS_3_385_CA_1_evaluation,0.4807,0.6647,2.89,6.26,9.62,5.07,0.95,7
HOBBIES_1_183_CA_1_evaluation,0.4793,0.4926,2.14,5.5,8.85,4.62,0.95,7
FOODS_2_118_CA_1_evaluation,0.4771,0.5264,2.29,5.63,8.97,4.69,0.95,7
HOUSEHOLD_1_120_CA_1_evaluation,0.4757,0.5329,2.32,5.65,8.98,4.69,0.95,7
HOUSEHOLD_2_419_CA_1_evaluation,0.4757,0.5056,2.2,5.53,8.86,4.62,0.95,7
HOUSEHOLD_2_426_CA_1_evaluation,0.4756,0.5698,2.48,5.81,9.14,4.79,0.95,7
HOUSEHOLD_1_526_CA_1_evaluation,0.4755,0.5482,2.39,5.71,9.04,4.73,0.95,7
FOODS_2_053_CA_1_evaluation,0.4748,0.5479,2.38,5.71,9.03,4.73,0.95,7
FOODS_1_178_CA_1_evaluation,0.474,0.5793,2.52,5.84,9.16,4.8,0.95,7
HOUSEHOLD_2_288_CA_1_evaluation,0.473,0.5001,2.18,5.49,8.8,4.59,0.95,7
HOUSEHOLD_2_374_CA_1_evaluation,0.4724,0.4845,2.11,5.42,8.72,4.55,0.95,7
FOODS_2_261_CA_1_evaluation,0.4719,0.5179,2.25,5.56,8.86,4.63,0.95,7
FOODS_3_009_CA_1_evaluation,0.4718,0.7196,3.13,6.43,9.74,5.14,0.95,7
HOBBIES_2_041_CA_1_evaluation,0.4715,0.462,2.01,5.31,8.61,4.48,0.95,7
HOBBIES_1_180_CA_1_evaluation,0.4707,0.4545,1.98,5.27,8.57,4.46,0.95,7
HOUSEHOLD_1_171_CA_1_evaluation,0.4705,0.6615,2.88,6.17,9.47,4.99,0.95,7
HOUSEHOLD_2_310_CA_1_evaluation,0.47,0.5,2.18,5.47,8.76,4.57,0.95,7
HOUSEHOLD_2_187_CA_1_evaluation,0.4699,0.4922,2.14,5.43,8.72,4.55,0.95,7
FOODS_2_097_CA_1_evaluation,0.4697,0.5875,2.56,5.84,9.13,4.79,0.95,7
FOODS_3_033_CA_1_evaluation,0.4696,0.5524,2.4,5.69,8.98,4.7,0.95,7
HOBBIES_1_231_CA_1_evaluation,0.4695,0.6021,2.62,5.91,9.19,4.83,0.95,7
HOUSEHOLD_2_067_CA_1_evaluation,0.4683,0.7628,3.32,6.6,9.88,5.23,0.95,7
HOUSEHOLD_2_054_CA_1_evaluation,0.4682,0.5298,2.31,5.58,8.86,4.63,0.95,7
FOODS_2_148_CA_1_evaluation,0.4679,0.6417,2.79,6.07,9.34,4.92,0.95,7
HOUSEHOLD_1_228_CA_1_evaluation,0.4666,0.5887,2.56,5.83,9.09,4.77,0.95,7
FOODS_1_158_CA_1_evaluation,0.4665,0.643,2.8,6.06,9.33,4.91,0.95,7
HOUSEHOLD_1_117_CA_1_evaluation,0.4662,0.5375,2.34,5.6,8.87,4.64,0.95,7
FOODS_3_271_CA_1_evaluation,0.4658,0.6059,2.64,5.9,9.16,4.81,0.95,7
HOBBIES_1_013_CA_1_evaluation,0.4656,0.4422,1.92,5.18,8.44,4.39,0.95,7
HOBBIES_1_236_CA_1_evaluation,0.4649,0.3335,1.45,4.71,7.96,4.11,0.95,7
FOODS_3_374_CA_1_evaluation,0.4635,0.8902,3.87,7.12,10.36,5.52,0.95,7
HOBBIES_1_034_CA_1_evaluation,0.4635,0.556,2.42,5.66,8.91,4.67,0.95,7
FOODS_2_393_CA_1_evaluation,0.4621,0.5199,2.26,5.5,8.73,4.57,0.95,7
FOODS_2_066_CA_1_evaluation,0.4619,0.5436,2.37,5.6,8.83,4.63,0.95,7
HOUSEHOLD_2_022_CA_1_evaluation,0.4608,0.4601,2.0,5.23,8.45,4.4,0.95,7
HOUSEHOLD_2_485_CA_1_evaluation,0.4602,0.6067,2.64,5.86,9.08,4.77,0.95,7
FOODS_3_629_CA_1_evaluation,0.4601,0.6252,2.72,5.94,9.16,4.82,0.95,7
HOUSEHOLD_2_289_CA_1_evaluation,0.4599,0.6095,2.65,5.87,9.09,4.78,0.95,7
HOBBIES_1_328_CA_1_evaluation,0.4592,0.5194,2.26,5.47,8.69,4.54,0.95,7
HOBBIES_1_264_CA_1_evaluation,0.4585,0.4912,2.14,5.35,8.56,4.47,0.95,7
HOBBIES_1_400_CA_1_evaluation,0.4583,0.6344,2.76,5.97,9.18,4.83,0.95,7
HOUSEHOLD_2_150_CA_1_evaluation,0.4574,0.5213,2.27,5.47,8.67,4.54,0.95,7
HOUSEHOLD_2_012_CA_1_evaluation,0.4567,0.5237,2.28,5.48,8.67,4.54,0.95,7
HOBBIES_2_068_CA_1_evaluation,0.4566,0.3945,1.72,4.91,8.11,4.21,0.95,7
FOODS_2_090_CA_1_evaluation,0.4556,0.5385,2.34,5.53,8.72,4.57,0.95,7
HOUSEHOLD_2_017_CA_1_evaluation,0.4551,0.5415,2.36,5.54,8.73,4.57,0.95,7
FOODS_1_168_CA_1_evaluation,0.455,0.654,2.85,6.03,9.22,4.86,0.95,7
HOUSEHOLD_1_452_CA_1_evaluation,0.4547,0.6059,2.64,5.82,9.0,4.73,0.95,7
HOBBIES_1_292_CA_1_evaluation,0.4545,0.5156,2.24,5.43,8.61,4.5,0.95,7
HOUSEHOLD_1_360_CA_1_evaluation,0.4545,0.5385,2.34,5.52,8.71,4.56,0.95,7
HOUSEHOLD_1_302_CA_1_evaluation,0.4544,0.5072,2.21,5.39,8.57,4.48,0.95,7
HOUSEHOLD_2_400_CA_1_evaluation,0.4543,0.6739,2.93,6.11,9.29,4.9,0.95,7
FOODS_2_076_CA_1_evaluation,0.4541,0.5027,2.19,5.37,8.55,4.47,0.95,7
HOUSEHOLD_1_054_CA_1_evaluation,0.4538,0.4912,2.14,5.31,8.49,4.43,0.95,7
FOODS_2_005_CA_1_evaluation,0.4533,0.4758,2.07,5.24,8.42,4.39,0.95,7
HOUSEHOLD_2_506_CA_1_evaluation,0.4523,0.5908,2.57,5.74,8.9,4.68,0.95,7
FOODS_2_161_CA_1_evaluation,0.4523,0.4929,2.14,5.31,8.48,4.43,0.95,7
HOUSEHOLD_2_100_CA_1_evaluation,0.4519,0.4775,2.08,5.24,8.4,4.39,0.95,7
FOODS_2_171_CA_1_evaluation,0.4515,0.5191,2.26,5.42,8.58,4.49,0.95,7
FOODS_1_023_CA_1_evaluation,0.4509,0.5256,2.29,5.44,8.6,4.5,0.95,7
FOODS_2_106_CA_1_evaluation,0.4502,0.6102,2.66,5.81,8.96,4.71,0.95,7
FOODS_3_660_CA_1_evaluation,0.4491,0.5928,2.58,5.72,8.87,4.66,0.95,7
HOUSEHOLD_2_466_CA_1_evaluation,0.4491,0.5028,2.19,5.33,8.48,4.43,0.95,7
HOBBIES_2_091_CA_1_evaluation,0.4488,0.5844,2.54,5.69,8.83,4.64,0.95,7
FOODS_3_161_CA_1_evaluation,0.4482,0.5437,2.37,5.5,8.64,4.53,0.95,7
HOUSEHOLD_2_226_CA_1_evaluation,0.4479,0.4601,2.0,5.14,8.27,4.31,0.95,7
FOODS_1_211_CA_1_evaluation,0.4478,0.6461,2.81,5.95,9.08,4.79,0.95,7
HOUSEHOLD_1_401_CA_1_evaluation,0.4474,0.4746,2.07,5.2,8.33,4.35,0.95,7
HOUSEHOLD_1_115_CA_1_evaluation,0.447,0.6044,2.63,5.76,8.89,4.68,0.95,7
HOUSEHOLD_1_395_CA_1_evaluation,0.4468,0.6495,2.83,5.95,9.08,4.79,0.95,7
FOODS_2_263_CA_1_evaluation,0.4465,0.5402,2.35,5.48,8.6,4.51,0.95,7
HOUSEHOLD_1_424_CA_1_evaluation,0.4464,0.4967,2.16,5.29,8.41,4.4,0.95,7
HOBBIES_1_276_CA_1_evaluation,0.446,0.5305,2.31,5.43,8.55,4.48,0.95,7
FOODS_1_111_CA_1_evaluation,0.4457,0.5524,2.4,5.52,8.64,4.53,0.95,7
HOUSEHOLD_2_084_CA_1_evaluation,0.4448,0.4969,2.16,5.28,8.39,4.39,0.95,7
HOUSEHOLD_2_057_CA_1_evaluation,0.444,0.5588,2.43,5.54,8.65,4.54,0.95,7
HOBBIES_1_200_CA_1_evaluation,0.4431,0.5822,2.53,5.64,8.74,4.59,0.95,7
FOODS_3_710_CA_1_evaluation,0.442,0.5816,2.53,5.62,8.72,4.58,0.95,7
HOUSEHOLD_1_008_CA_1_evaluation,0.4415,0.5785,2.52,5.61,8.7,4.57,0.95,7
HOUSEHOLD_1_080_CA_1_evaluation,0.4414,0.4818,2.1,5.19,8.28,4.32,0.95,7
HOUSEHOLD_2_399_CA_1_evaluation,0.4398,0.6464,2.81,5.89,8.97,4.73,0.95,7
HOUSEHOLD_1_326_CA_1_evaluation,0.4397,0.5512,2.4,5.48,8.55,4.49,0.95,7
HOUSEHOLD_2_265_CA_1_evaluation,0.4395,0.5061,2.2,5.28,8.36,4.37,0.95,7
HOBBIES_2_034_CA_1_evaluation,0.4385,0.4175,1.82,4.89,7.96,4.14,0.95,7
FOODS_3_556_CA_1_evaluation,0.4379,0.5012,2.18,5.25,8.31,4.35,0.95,7
HOUSEHOLD_2_266_CA_1_evaluation,0.4378,0.4548,1.98,5.04,8.11,4.23,0.95,7
HOUSEHOLD_2_333_CA_1_evaluation,0.4374,0.4644,2.02,5.08,8.14,4.25,0.95,7
FOODS_2_122_CA_1_evaluation,0.437,0.514,2.24,5.3,8.35,4.37,0.95,7
FOODS_3_122_CA_1_evaluation,0.4352,0.526,2.29,5.34,8.38,4.39,0.95,7
FOODS_2_020_CA_1_evaluation,0.4348,0.5713,2.49,5.53,8.57,4.51,0.95,7
HOUSEHOLD_1_337_CA_1_evaluation,0.4327,0.6137,2.67,5.7,8.73,4.6,0.95,7
FOODS_1_038_CA_1_evaluation,0.4323,0.5531,2.41,5.43,8.46,4.44,0.95,7
HOBBIES_1_049_CA_1_evaluation,0.4313,0.4887,2.13,5.15,8.17,4.27,0.95,7
HOUSEHOLD_2_186_CA_1_evaluation,0.4312,0.4478,1.95,4.97,7.99,4.16,0.95,7
HOUSEHOLD_2_402_CA_1_evaluation,0.4305,0.5305,2.31,5.32,8.34,4.37,0.95,7
